[2014-03-11 22:40:26,979]DEBUG    37[main] - org.apache.ibatis.datasource.pooled.PooledDataSource.forceCloseAll(PooledDataSource.java:304) - PooledDataSource forcefully closed/removed all connections.
[2014-03-11 22:40:26,979]DEBUG    37[main] - org.apache.ibatis.datasource.pooled.PooledDataSource.forceCloseAll(PooledDataSource.java:304) - PooledDataSource forcefully closed/removed all connections.
[2014-03-11 22:40:26,979]DEBUG    37[main] - org.apache.ibatis.datasource.pooled.PooledDataSource.forceCloseAll(PooledDataSource.java:304) - PooledDataSource forcefully closed/removed all connections.
[2014-03-11 22:40:29,025]DEBUG  2083[main] - org.apache.ibatis.transaction.jdbc.JdbcTransaction.openConnection(JdbcTransaction.java:129) - Opening JDBC Connection
[2014-03-11 22:40:29,340]DEBUG  2398[main] - org.apache.ibatis.datasource.pooled.PooledDataSource.popConnection(PooledDataSource.java:378) - Created connection 7042650.
[2014-03-11 22:40:29,340]DEBUG  2398[main] - org.apache.ibatis.transaction.jdbc.JdbcTransaction.setDesiredAutoCommit(JdbcTransaction.java:95) - Setting autocommit to false on JDBC Connection [com.mysql.jdbc.JDBC4Connection@6b765a]
[2014-03-11 22:40:29,342]DEBUG  2400[main] - org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(BaseJdbcLogger.java:132) - ooo Using Connection [com.mysql.jdbc.JDBC4Connection@6b765a]
[2014-03-11 22:40:29,343]DEBUG  2401[main] - org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(BaseJdbcLogger.java:132) - ==>  Preparing: select CODICE_ISTAT_REGIONE, REGIONE from regione where CODICE_ISTAT_REGIONE = ? 
[2014-03-11 22:40:29,371]DEBUG  2429[main] - org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(BaseJdbcLogger.java:132) - ==> Parameters: 01(String)
[2014-03-11 22:40:29,385]DEBUG  2443[main] - org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(BaseJdbcLogger.java:132) - <==      Total: 1
[2014-03-11 22:40:30,519]DEBUG  3577[main] - org.apache.ibatis.transaction.jdbc.JdbcTransaction.resetAutoCommit(JdbcTransaction.java:117) - Resetting autocommit to true on JDBC Connection [com.mysql.jdbc.JDBC4Connection@6b765a]
[2014-03-11 22:40:30,520]DEBUG  3578[main] - org.apache.ibatis.transaction.jdbc.JdbcTransaction.close(JdbcTransaction.java:85) - Closing JDBC Connection [com.mysql.jdbc.JDBC4Connection@6b765a]
[2014-03-11 22:40:30,521]DEBUG  3579[main] - org.apache.ibatis.datasource.pooled.PooledDataSource.pushConnection(PooledDataSource.java:332) - Returned connection 7042650 to pool.
[2014-03-11 22:42:47,849]DEBUG     0[main] - org.apache.ibatis.logging.LogFactory.setImplementation(LogFactory.java:124) - Logging initialized using 'class org.apache.ibatis.logging.log4j.Log4jImpl' adapter.
[2014-03-11 22:42:47,870]DEBUG    21[main] - org.apache.ibatis.datasource.pooled.PooledDataSource.forceCloseAll(PooledDataSource.java:304) - PooledDataSource forcefully closed/removed all connections.
[2014-03-11 22:42:47,870]DEBUG    21[main] - org.apache.ibatis.datasource.pooled.PooledDataSource.forceCloseAll(PooledDataSource.java:304) - PooledDataSource forcefully closed/removed all connections.
[2014-03-11 22:42:47,870]DEBUG    21[main] - org.apache.ibatis.datasource.pooled.PooledDataSource.forceCloseAll(PooledDataSource.java:304) - PooledDataSource forcefully closed/removed all connections.
[2014-03-11 22:42:47,870]DEBUG    21[main] - org.apache.ibatis.datasource.pooled.PooledDataSource.forceCloseAll(PooledDataSource.java:304) - PooledDataSource forcefully closed/removed all connections.
[2014-03-11 22:42:49,298]DEBUG  1449[main] - org.apache.ibatis.transaction.jdbc.JdbcTransaction.openConnection(JdbcTransaction.java:129) - Opening JDBC Connection
[2014-03-11 22:42:49,563]DEBUG  1714[main] - org.apache.ibatis.datasource.pooled.PooledDataSource.popConnection(PooledDataSource.java:378) - Created connection 6267872.
[2014-03-11 22:42:49,563]DEBUG  1714[main] - org.apache.ibatis.transaction.jdbc.JdbcTransaction.setDesiredAutoCommit(JdbcTransaction.java:95) - Setting autocommit to false on JDBC Connection [com.mysql.jdbc.JDBC4Connection@5fa3e0]
[2014-03-11 22:42:49,565]DEBUG  1716[main] - org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(BaseJdbcLogger.java:132) - ooo Using Connection [com.mysql.jdbc.JDBC4Connection@5fa3e0]
[2014-03-11 22:42:49,566]DEBUG  1717[main] - org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(BaseJdbcLogger.java:132) - ==>  Preparing: select CODICE_ISTAT_REGIONE, REGIONE from regione where CODICE_ISTAT_REGIONE = ? 
[2014-03-11 22:42:49,596]DEBUG  1747[main] - org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(BaseJdbcLogger.java:132) - ==> Parameters: 01(String)
[2014-03-11 22:42:49,610]DEBUG  1761[main] - org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(BaseJdbcLogger.java:132) - <==      Total: 1
[2014-03-11 22:43:02,701]DEBUG 14852[main] - org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(BaseJdbcLogger.java:132) - ooo Using Connection [com.mysql.jdbc.JDBC4Connection@5fa3e0]
[2014-03-11 22:43:02,701]DEBUG 14852[main] - org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(BaseJdbcLogger.java:132) - ==>  Preparing: select SIGLA_PROVINCIA, CODICE_ISTAT_REGIONE, CODICE_ISTAT_PROVINCIA, PROVINCIA from provincia WHERE ( CODICE_ISTAT_REGIONE in ( ? ) ) 
[2014-03-11 22:43:02,702]DEBUG 14853[main] - org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(BaseJdbcLogger.java:132) - ==> Parameters: 01(String)
[2014-03-11 22:43:02,809]DEBUG 14960[main] - org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(BaseJdbcLogger.java:132) - <==      Total: 8
[2014-03-11 22:43:02,814]DEBUG 14965[main] - org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(BaseJdbcLogger.java:132) - ooo Using Connection [com.mysql.jdbc.JDBC4Connection@5fa3e0]
[2014-03-11 22:43:02,814]DEBUG 14965[main] - org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(BaseJdbcLogger.java:132) - ==>  Preparing: select CODICE_ISTAT_REGIONE, REGIONE from regione 
[2014-03-11 22:43:02,814]DEBUG 14965[main] - org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(BaseJdbcLogger.java:132) - ==> Parameters: 
[2014-03-11 22:43:02,818]DEBUG 14969[main] - org.apache.ibatis.logging.jdbc.BaseJdbcLogger.debug(BaseJdbcLogger.java:132) - <==      Total: 21
[2014-03-11 22:43:02,818]DEBUG 14969[main] - org.apache.ibatis.transaction.jdbc.JdbcTransaction.resetAutoCommit(JdbcTransaction.java:117) - Resetting autocommit to true on JDBC Connection [com.mysql.jdbc.JDBC4Connection@5fa3e0]
[2014-03-11 22:43:02,818]DEBUG 14969[main] - org.apache.ibatis.transaction.jdbc.JdbcTransaction.close(JdbcTransaction.java:85) - Closing JDBC Connection [com.mysql.jdbc.JDBC4Connection@5fa3e0]
[2014-03-11 22:43:02,819]DEBUG 14970[main] - org.apache.ibatis.datasource.pooled.PooledDataSource.pushConnection(PooledDataSource.java:332) - Returned connection 6267872 to pool.
[2014-03-11 22:44:14,378]DEBUG     0[main] - org.apache.ibatis.logging.LogFactory.setImplementation(LogFactory.java:124) - Logging initialized using 'class org.apache.ibatis.logging.log4j.Log4jImpl' adapter.
[2014-03-11 22:44:14,397]DEBUG    19[main] - org.apache.ibatis.datasource.pooled.PooledDataSource.forceCloseAll(PooledDataSource.java:304) - PooledDataSource forcefully closed/removed all connections.
[2014-03-11 22:44:14,397]DEBUG    19[main] - org.apache.ibatis.datasource.pooled.PooledDataSource.forceCloseAll(PooledDataSource.java:304) - PooledDataSource forcefully closed/removed all connections.
[2014-03-11 22:44:14,398]DEBUG    20[main] - org.apache.ibatis.datasource.pooled.PooledDataSource.forceCloseAll(PooledDataSource.java:304) - PooledDataSource forcefully closed/removed all connections.
[2014-03-11 22:44:14,398]DEBUG    20[main] - org.apache.ibatis.datasource.pooled.PooledDataSource.forceCloseAll(PooledDataSource.java:304) - PooledDataSource forcefully closed/removed all connections.
[2014-03-11 22:44:16,256]DEBUG  1878[main] - org.apache.ibatis.transaction.jdbc.JdbcTransaction.openConnection(JdbcTransaction.java:129) - Opening JDBC Connection
[2014-03-11 22:44:16,498]DEBUG  2120[main] - org.apache.ibatis.datasource.pooled.PooledDataSource.popConnection(PooledDataSource.java:378) - Created connection 5472470.
